accuracy,precision_macro,recall_macro,f1_macro,f1_weighted,roc_auc_ovr_macro,seed,feature_set,model_name,split_type,train_rows,test_rows
0.2597402597402597,0.40377928949357517,0.4200344611528822,0.261984126984127,0.2797835497835498,0.6541603933521227,3,financial_enriched,naive_bayes,stratified,305,77
0.6493506493506493,0.5496031746031745,0.5103383458646616,0.5166666666666666,0.6357142857142858,0.8131505981834929,3,financial_enriched,random_forest,stratified,305,77
0.6233766233766234,0.5878489326765188,0.5671992481203008,0.5755674653215637,0.6203378588624491,0.7879376784451972,3,financial_enriched,xgboost,stratified,305,77
0.4805194805194805,0.41421568627450983,0.41870300751879697,0.3974358974358975,0.49134199134199136,0.6504333751044278,3,esg_only,logistic_regression,stratified,305,77
0.14285714285714285,0.3147605083088954,0.29401629072681706,0.13976798448848138,0.13992376547833513,0.554168694018318,3,esg_only,naive_bayes,stratified,305,77
0.6753246753246753,0.6598581560283687,0.6022869674185464,0.6203302373581011,0.6678983555144545,0.8014344947380664,3,esg_only,random_forest,stratified,305,77
0.6493506493506493,0.5788327526132404,0.5863878446115288,0.5807313642756681,0.6493944873691709,0.7488870795731698,3,esg_only,xgboost,stratified,305,77
0.5064935064935064,0.44838738259790895,0.4395363408521303,0.4246554246554246,0.5321405321405321,0.6879310608633918,3,esg_financial,logistic_regression,stratified,305,77
0.2857142857142857,0.5568086883876359,0.47313596491228066,0.2888410931174089,0.3190608733371892,0.5555073198870192,3,esg_financial,naive_bayes,stratified,305,77
0.7012987012987013,0.6883387513545053,0.5859179197994987,0.6106995884773663,0.6911656244989578,0.8328671954611804,3,esg_financial,random_forest,stratified,305,77
0.6363636363636364,0.5333914053426249,0.537124060150376,0.5336146272855133,0.6359142966737903,0.7899559835180137,3,esg_financial,xgboost,stratified,305,77
0.5454545454545454,0.4503875968992248,0.4658521303258145,0.45174119030328175,0.5406876555335939,0.7083996239071428,3,esg_financial_enriched,logistic_regression,stratified,305,77
0.2987012987012987,0.5654761904761905,0.48355263157894735,0.30484330484330485,0.33788433788433786,0.6224461489499084,3,esg_financial_enriched,naive_bayes,stratified,305,77
0.7272727272727273,0.7066942719116632,0.6018170426065163,0.6253968253968254,0.7129251700680272,0.8920017917198368,3,esg_financial_enriched,random_forest,stratified,305,77
0.6493506493506493,0.5734067663257277,0.5475407268170426,0.5568950505659367,0.6432942183394262,0.8325284556017639,3,esg_financial_enriched,xgboost,stratified,305,77
0.44155844155844154,0.5843904157857646,0.5878048780487805,0.42554799697656837,0.5072297317195276,0.7488343039458764,3,financial_only,logistic_regression,grouped,305,77
0.23376623376623376,0.3900226757369614,0.4517615176151762,0.2336749851455734,0.2348837882260342,0.6438037603081055,3,financial_only,naive_bayes,grouped,305,77
0.6233766233766234,0.6339438339438339,0.5417344173441734,0.568019943019943,0.6218198468198468,0.7777294163412116,3,financial_only,random_forest,grouped,305,77
0.5974025974025974,0.5189068100358423,0.5195121951219512,0.5191256830601092,0.5981122702434177,0.7693686944361202,3,financial_only,xgboost,grouped,305,77
0.4935064935064935,0.5125159642401022,0.5314363143631436,0.44589947089947096,0.5457946815089673,0.7323624771558874,3,financial_enriched,logistic_regression,grouped,305,77
0.3246753246753247,0.47915077548944823,0.5146341463414634,0.32515822003692624,0.36203534624789924,0.7428642246915927,3,financial_enriched,naive_bayes,grouped,305,77
0.6883116883116883,0.4605197401299351,0.4845528455284553,0.4715890642249497,0.6661505258816773,0.8613386047705248,3,financial_enriched,random_forest,grouped,305,77
0.7012987012987013,0.6584249084249084,0.6794037940379404,0.6663326869209222,0.6979465912239022,0.8058723750757636,3,financial_enriched,xgboost,grouped,305,77
0.6363636363636364,0.5943562610229277,0.6357723577235772,0.6105424203077976,0.6353412870307515,0.7777163142223772,3,esg_only,logistic_regression,grouped,305,77
0.07792207792207792,0.19014084507042253,0.2888888888888889,0.06412337662337662,0.03447039973013999,0.66602359355928,3,esg_only,naive_bayes,grouped,305,77
0.5454545454545454,0.6806763285024156,0.42764227642276426,0.4542419266557198,0.5338323417141151,0.690658676539817,3,esg_only,random_forest,grouped,305,77
0.5714285714285714,0.545751633986928,0.5002710027100271,0.5166666666666667,0.5720779220779221,0.694273250643804,3,esg_only,xgboost,grouped,305,77
0.6233766233766234,0.5614133833646028,0.624661246612466,0.5810104529616724,0.62430426716141,0.7960278788183947,3,esg_financial,logistic_regression,grouped,305,77
0.24675324675324675,0.4171075837742504,0.40352303523035227,0.24514374514374515,0.2865316501680138,0.6508055705120033,3,esg_financial,naive_bayes,grouped,305,77
0.6753246753246753,0.7712842712842712,0.5742547425474255,0.6167208516606107,0.6717109625887594,0.7879428766568157,3,esg_financial,random_forest,grouped,305,77
0.5974025974025974,0.6053639846743294,0.510569105691057,0.5388983780785122,0.5910208566889688,0.7594519605669535,3,esg_financial,xgboost,grouped,305,77
0.6363636363636364,0.5515873015873015,0.5883468834688347,0.5641549595572584,0.6405466819259923,0.7781166056091687,3,esg_financial_enriched,logistic_regression,grouped,305,77
0.2857142857142857,0.4672364672364672,0.43089430894308944,0.283292227030884,0.337531796696951,0.716129175251397,3,esg_financial_enriched,naive_bayes,grouped,305,77
0.7142857142857143,0.69017094017094,0.5926829268292683,0.6201920218774151,0.7019414507375984,0.8681513343452284,3,esg_financial_enriched,random_forest,grouped,305,77
0.6883116883116883,0.6268518518518519,0.6653116531165311,0.6392272671342439,0.681997957745466,0.8413401491421767,3,esg_financial_enriched,xgboost,grouped,305,77
0.38961038961038963,0.46688963210702344,0.4705513784461153,0.3717312951476825,0.43630758468264724,0.6454310570381999,4,financial_only,logistic_regression,stratified,305,77
0.2077922077922078,0.36229643372500514,0.3460996240601504,0.20654962321628986,0.21370632734269096,0.6035157911567686,4,financial_only,naive_bayes,stratified,305,77
0.6883116883116883,0.4822055137844612,0.5027412280701754,0.49201361612987693,0.6749370032952122,0.7803619052209276,4,financial_only,random_forest,stratified,305,77
0.6883116883116883,0.47977470558115715,0.4994517543859649,0.48888888888888893,0.6718614718614718,0.7339642987199378,4,financial_only,xgboost,stratified,305,77
0.5194805194805194,0.5044137224782386,0.4888001253132832,0.4579060705496308,0.5642259196914652,0.6967447235304377,4,financial_enriched,logistic_regression,stratified,305,77
0.2857142857142857,0.44050663743758367,0.3226817042606516,0.2876050274972108,0.3547838376486817,0.5697507753663769,4,financial_enriched,naive_bayes,stratified,305,77
0.7922077922077922,0.8595254874324642,0.6166979949874687,0.6298353909465021,0.7694965528298862,0.8601858259048109,4,financial_enriched,random_forest,stratified,305,77
0.7012987012987013,0.6123456790123457,0.5826284461152883,0.5908606176116896,0.6903944194121854,0.7928976325122942,4,financial_enriched,xgboost,stratified,305,77
0.6233766233766234,0.5625676827722864,0.6027568922305764,0.5539393939393938,0.6405824478551752,0.7961842181766995,4,esg_only,logistic_regression,stratified,305,77
0.16883116883116883,0.5671497584541063,0.39089912280701755,0.1650579938217637,0.15685082534182027,0.6904242826235308,4,esg_only,naive_bayes,stratified,305,77
0.6883116883116883,0.6304012345679012,0.5350093984962406,0.5445772930991694,0.6666041005812389,0.8601866961359442,4,esg_only,random_forest,stratified,305,77
0.6623376623376623,0.6089931573802541,0.5191102756892231,0.5296167247386759,0.6451674535298229,0.8271061506023912,4,esg_only,xgboost,stratified,305,77
